Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2021-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bangladesh,BGD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,68.03136,,,92.4553,,,,91.1119,89.93608,,,81.20033,,81.42338,75.62422,73.93182,72.72791,71.73678,79.01743,78.7201,80.65551,,,,,,,,,,,,,,,,,,91.5114,,,,,,,,,,,,
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,44.571949005127,32.5847511291504,,,,28.9274806976318,,,,,,,,47.2596206665039,,,,,,,,,,,,,,,,66.3205490112305,,,59.0229911804199,65.4580383300781,67.8321914672852,,,,,,,,,,
Bangladesh,BGD,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
Bangladesh,BGD,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4523263033646,,,,,34.3587204978525,,,,,,21.8171260801158,,,,
Bangladesh,BGD,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62053991954241,,,,,,,,,,
Bangladesh,BGD,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,1172610664629.72,1281939072846.09,1227704087968.57,1296161036970.08,1326171209701.59,1421656656980.14,1492173573195.27,1509340593384.61,1647856407807.62,1682699777279.46,1768748222255.64,1850369300784.66,1892718929833.74,1977476872343.29,2060201340118,2108725538997.89,2166895845439.14,2284554973628.27,2364685243149.5,2499615145761.73,2623857881335.42,2737738469422.67,2874731492693.6,2990853170933.38,3130034748676.36,3292189863212.4,3452249553257.69,3641555670993.27,3818991654959.17,4000184255587.36,4190401352163.16,4425732467000.37,4719864095728.23,5095444587198.55,5493107214260.85,5884553662010.56,6193870399626.4,6552062161465.26,6961803473589.97,7447700259552.2,7865397443289.28,8237874123425.34,8761877503577.23,9323373933291.71,9871383252922.38,10673251674776.5,11558019014094.5,
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.15904878142589,2.5663088888995,-3.22061599237695,7.77397291054105,-1.40861909675198,-0.613934046805582,-4.9950577142145,6.10295020329747,-1.62346370673451,3.06666214529099,-7.35333262510314,-15.3863806911148,1.77997759303928,7.8307891457096,-5.90069348249936,3.3224665345422,0.141710082241246,4.25479836074472,1.99128190298623,-1.85256474309649,4.44314828187049,-0.499719453954711,1.21551714194426,2.10782449778249,0.669020607515705,1.46426835675177,1.07853905977662,-0.207285396718291,0.274083216745254,3.08698402350078,1.10664428897979,3.11422122259933,2.46558052677469,1.69041560413503,2.90124604682067,2.31962811240169,2.30668705583814,3.0146795128333,2.57420902747467,3.25749967913609,3.11380508371251,1.96038247387588,2.94185326595833,3.55336023330524,4.9658429129363,5.24453135143487,5.75342068854268,4.80617034598272,3.87850140942676,4.39096643861838,5.25309092668222,5.29826838878313,4.79439698837155,4.85610832377365,5.36877064933054,5.95090343897091,6.14209438214732,6.73705130340723,7.031583836105,
Bangladesh,BGD,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,17865172958.946,18947473868.5493,19980685486.6097,19889594682.3856,22068059930.612,22422529959.2096,22998074149.1933,22566661574.0147,24708114546.9097,25009765517.5444,26415277398.4063,24967856756.7677,21478916190.862,22193236253.5349,24322001776.6226,23327666272.5788,24648329720.0793,25307193388.8907,27097383183.8978,28398500510.7013,27472019828.4108,29277231734.3196,30062398029.5654,31244275801.0364,32864604125.5037,33864758776.0472,35322901896.0163,36599850986.7585,37406946810.8191,38355035872.3246,40399644196.2881,41739152905.4268,43514024090.7184,45390188199.0912,47234815112.1583,49398948477.1783,51497523267.7149,53777436068.5771,56643517204.2882,59197190463.4963,62719100243.5404,66038391200.824,68700220256.7911,72245679323.5746,76297163184.8519,81075845222.3708,86906754176.8335,93138239843.1126,98587540071.4664,103770705313.224,110040743465.547,117351518765.647,125234884776.355,132927426846.765,141102000674.704,150323890257.618,161098619517.563,172753978153.401,186405651607.133,201984910145.93,
Bangladesh,BGD,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,402.685969567263,393.399406404075,367.272454357074,362.268291050637,345.131730046952,366.160772477297,378.011407471423,375.665664167984,410.567303870473,391.236290197112,390.555633627781,389.742839096921,414.889800938194,420.043252793046,424.232582985524,424.061664368393,424.258074910644,442.944306678268,426.639300921725,430.986795089071,434.893174511824,448.222579111534,455.641364276478,459.707854769926,460.044415312837,470.535811354433,482.063931577659,499.916691047384,514.725866581265,524.817977513261,537.191456950286,570.042339067601,598.917649430546,637.258916903181,675.521885544994,703.21521637104,730.886406498451,769.242875212893,801.755646197027,842.129204232572,879.979447268068,907.577732473555,952.236514770192,1004.64876936305,1055.76055699275,1128.72449802783,,
Bangladesh,BGD,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,700217060.554421,687433110.353452,499587824.643682,615310443.426808,900605630.52572,1498070243.40794,798396202.416248,744741929.394498,1031499353.32045,1241176377.97145,1436435565.5866,1588605679.35602,1441513383.3422,1374622536.59919,1453187834.09098,1710326821.31362,1655625625.74137,1873685774.96146,2086789024.65092,2246496093.93337,2483007802.11642,2430435695.74629,2527410197.21585,2647739567.63936,2708211091.49148,3026762002.63252,3720210515.58778,3849885242.88192,3988012597.71666,4090919930.37802,4227109741.72492,4313430171.31296,4369217169.48292,4822641418.99064,5133863259.1643,5446587984.03253,6267673769.29047,6937572235.34251,7967281356.92651,8949321903.61439,10011964440.1266,11085182769.5894,11446515940.1078,12969722790.4546,14990045290.7924,16914497732.2195,19180983187.1535,21565196270.8147,23714956673.7862,,
Bangladesh,BGD,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,,,,,12.4977644820915,14.2326881143752,12.6454246010181,10.7651368745522,9.95904595095817,8.56207691735476,10.4846388125018,10.2462284614736,14.4753818771086,15.5276953788176,17.6954979864158,16.0236657216813,17.3273529380797,16.1312350622342,18.2733726965349,20.7105842557764,20.7962158482856,22.4224032462415,24.0514975265457,19.399898957117,19.3883406729126,20.2935408751072,17.0198491000236,17.9447666099816,15.7160925078294,16.0735007030621,,,15.562990925325,,,20.6519392544846,,,,,,,,46.3506594402406,,,,,,28.602973427724,,,,,,,,
Bangladesh,BGD,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.75213821835,1751.03602538253,1966.81397035217,2215.31202337674,2519.46252423351,2779.50545721174,2799.94849323108,2898.47569165261,2901.67782729527,2918.61154280015,2927.36010143299,2899.55100323967,2880.35229902268,2854.87077121767,2834.43740443549,2881.92120770497,2942.05946921713,2964.00677422245,2999.6797396748,2956.59184680417,3095.63912784852,3251.9692704895,3429.323571328,3560.12137002504,3736.57014131203,3978.38400400981,4149.39117873974,4461.13220598841,4817.46395571478,
Bangladesh,BGD,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,221390736200,292930658400,290674112500,339934970300,395400403600,393804462300,409789995600,478785577700,452463039000,488939414100,546936122900,428771227100,428300270900,212456096900,133130933100,118718944600,163391552900,90399159500,143424342800,159148444800,212364977900,100848948100,110333259500,105757273100,98916636400,106080116400,101668716700,107465651900,115517742100,132899843700,145276418300,123459613400,112606694300,154742887600,145286422400,215599813600,246020000000,253502000000,264836000000,270942000000,298670000000,337045000000,320707000000,348126000000,643161000000,887966000000,1049491000000,1217263000000,1194120000000,1163077000000,1171061000000,1512460000000,1671549000000,1691911000000,1711678000000,1766498000000,1641220000000,1688413000000,2144495000000,2101155000000,
Bangladesh,BGD,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,22.8563360564549,8.59009276927803,4.51215854894915,9.95603573048417,5.92377659816981,5.61378997243764,10.2901200280512,1.53196366939434,4.92561505311562,5.51540957521223,2.45920259489387,4.00749255689175,11.1640026034828,9.23754348573473,9.608162655184,11.9516758096461,6.45944540062351,9.11316358604135,8.58660158956042,7.11769036600758,7.93472180414216,7.42011277633014,7.6573539948142,8.20857983878646,9.76363989398182,9.88795337577709,7.1468674763764,9.81510592442598,7.38814465054871,8.56462188839909,9.56094712866937,10.5677295513892,5.36464179093082,9.85505132806207,7.11880073335975,8.90937215069245,10.1487646764467,10.5017382745075,8.4416430932948,
Bangladesh,BGD,Gross national expenditure (current US$),NE.DAB.TOTL.CD,4245421497.99961,4861788473.51186,5084530402.16251,5408441889.29378,5606529714.75725,6125411339.97585,6592149863.09938,7492187264.84164,7728815276.27394,8769129297.44313,9369909940.24129,9140083095.20545,6794941950,8516602955.91826,13344222596.0331,20460725675.9802,11421220511.7845,10166587679.3794,14599741951.0582,17073561274.6386,20385110968.9922,20718849449.2044,19003792415.1697,18403914141.4141,20757520000,22571730769.2308,21984200000,24632129032.2581,27099230106.6025,29022805117.9408,31772886064.3694,31676554621.8487,32799856026.5252,35039614656.0847,35557962628.4289,40213480111.9403,48439779951.1002,50500304449.6487,51726872246.696,53318136439.2679,55392387199.3639,55904095626.3899,56640780080.0975,62862210708.1174,67585221674.8768,72758650406.5041,75199990397.5581,83935700037.6484,98057250906.5734,108496971546.051,121546377054.867,137383890279.138,142742090428.046,159520133895.385,184102148081.909,208203999634.501,231765940781.799,262649063369.568,297058721899.992,323196080026.881,
Bangladesh,BGD,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,63.5831787529001,58.1798093565505,67.1132389038503,62.001316126194,67.9367634920477,70.5280737933786,70.7038218994532,61.6033643881409,66.0022986291438,73.7754622914905,79.7833702700905,81.3443493755201,81.2049683674437,80.3238866396761,80.5886428947732,83.5643207686987,83.1869916689583,83.4162015736033,81.6246552261069,79.5802104036481,43.5366483037906,37.7664775256239,37.0206356087321,38.1907073074392,44.2156259754802,46.239063500111,52.6555803226055,67.3406683827513,65.1368165911213,70.8246608573333,77.5972746202516,81.2918909323022,78.7516944157562,72.2249169691572,75.35608465601,69.7326550413801,59.1895726630505,54.9085790608089,62.3237938024549,62.8971278655917,64.0683047058439,57.2021086131593,62.3139032182722,63.3270189189607,
Bangladesh,BGD,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,57.3118627367616,61.4692667840903,64.5305999120335,67.6476683697921,67.1513354547319,61.5363188536798,61.0020359817987,64.3061776264811,65.8002137152073,64.2912547513545,71.6107111800211,,73.9905522233124,77.494133588592,79.7712880287656,83.2579873335119,83.9669385297877,83.8787865283512,85.1541061247834,87.2258440280651,88.3793551037454,90.6810132475661,,90.5095803796113,92.6975170879325,89.6855326828569,92.9135148456814,91.9107322502853,91.1879602312674,91.3316086602938,88.2812209113957,91.9071319110465,92.7041701838041,91.6860887523828,92.7860464086893,92.7971813895505,93.5398800399261,,95.8123026741543,,,,,
Bangladesh,BGD,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,,,,,,,,,,,,,,992960000,1088940000,1319820000,940490000,1124850000,1502070000,1927660000,2610560000,2651370000,2418480000,2291080000,2692780000,2526170000,2550350000,2730310000,3034050000,3617636759,3656091237,3421020535,3730840748,4014526982,4583959904,6496050750,6934925231,6996101124,7370225604,8352443082,8861116200,8997260881,7839863766,9816541851,11572464505,13836362114,16080326489,18466401723,23832899738,21819301917,27771160757,36148056146,34159373194,37477383165,41635060906,39412978351,41248199915,47751479069,55318924583,55095294344,
Bangladesh,BGD,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,23.6889777676931,14.5477425171433,11.4699773314048,9.49953120554535,7.47778708949152,12.1782852248248,10.6597962534809,9.26799028407233,16.5351615025983,18.3449379591161,14.6991234758938,,12.0677991578223,16.5017067405117,11.5534819670354,12.2479234719167,10.8016808964432,,7.74065867750466,7.15054558918813,8.98318159648163,7.46397416525856,,7.28179748336201,4.83111832766778,6.78923563149681,11.0987893062241,8.29717956189146,10.2104592142642,12.7500359072175,10.4864953511917,7.41205501934718,12.2352976241851,8.2958656797401,7.58430578330444,8.84373461065664,8.05278109669842,,10.8615855056175,,,,,
Bangladesh,BGD,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36,,,,,84.9,,,,27.52,22.31,22.23,20.87,21.01,19.56,18.26,15.37,15.21,14.27,13.75,14.05,13.88,13.8,13.53,12.86,,11.97,12.96,,,12.19,
Bangladesh,BGD,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234000000,135000000,178000000,151000000,211000000,290000000,165000000,113000000,165000000,161000000,141000000,142000000,156000000,184000000,249000000,261000000,332000000,304000000,350000000,400000000,427000000,484000000,603000000,755000000,919000000,
Bangladesh,BGD,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,30.5,,37,20.2,,,,,,
Bangladesh,BGD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.049,,,,,1.049,,,,,1.049,,,,,1.049,,,,,1.049,,,,,1.049,,,1.049,,1.049,,,,,1.049,,,,,1.049,,,,,1.049,1.049,1.049,1.049,1.049,1.049,1.049,1.049,1.049,1.049,1.049,1.049,,
Bangladesh,BGD,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.94145025353628,1.92866782798946,1.92299495712689,1.92294974157224,1.92461916948876,1.9258270336904,1.90150834104266,1.87720202819524,1.85906700631596,1.85455171252018,1.86682997657349,1.88275564262833,1.91264703086134,1.95297641332834,1.99693952381621,2.03973148689072,2.02328194208202,2.00614522049481,1.99119321814168,1.98197069113556,1.97985632258848,1.96133300409932,1.9497358873956,1.94356613223427,1.93995659264821,1.93725270309973,1.93192207590808,1.93020966966697,1.93214630732894,1.93736381312219,1.94557318629033,1.94585815078316,1.94941804518856,1.95833888130871,1.97538845888556,2.00179926556119,2.02480972719009,2.05230940490653,2.08512142680277,2.125322754676,2.17335120080826,2.20075496542331,2.23593456671831,2.27239173865803,2.30136831543706,2.31872926485541,2.30678768520213,2.29122193379305,2.26866146293391,2.23275382298927,2.18260012807929,2.11772821964232,2.03780594993346,1.96578483818847,1.93336591412394,1.95799069901231,2.02131856152123,2.13114783425719,2.27628255480743,2.44050498593923,
Bangladesh,BGD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.69923527038809,8.63290566109656,8.58317921002529,8.5414923969947,8.49855487274679,8.45175425198959,8.38757266229645,8.32754346860397,8.26858327629611,8.21153349251092,8.16234046116883,8.0424041730068,7.82851332649059,7.53347443058092,7.22014479818969,6.96149649024369,6.98235639901761,7.14907649010927,7.42681509502571,7.7600272956308,8.10748999043257,8.40521321961217,8.71547855457312,9.01798452034743,9.28568662869879,9.50293358644628,9.63589595711041,9.71755886207481,9.76041861542047,9.78272515864557,9.79598011987312,9.76654710889845,9.72168651515114,9.67485278338692,9.64481219329402,9.6426377545246,9.66760018982186,9.71874643387115,9.78528648571513,9.85105575022502,9.90550484424953,9.96445747026746,10.0045854329863,10.0207432647631,10.0168807873895,10.0012783512811,10.01142856844,10.0034964772995,9.96706996076193,9.90298412883078,9.82173434163719,9.76869446897668,9.70187800624621,9.62044339587491,9.53315246463963,9.45032868361831,9.41170223513707,9.37828726990197,9.33751157283156,9.2803437286985,
Bangladesh,BGD,"Population ages 0-14, male",SP.POP.0014.MA.IN,10274899,10657030,11021275,11386499,11779876,12213876,12713109,13247403,13783481,14263564,14644642,14985563,15256687,15487139,15733288,16036714,16430958,16844811,17276231,17706746,18121671,18576610,18996015,19394242,19791025,20194152,20624990,21048668,21453838,21819540,22133098,22450418,22718804,22947988,23153863,23345949,23536618,23706561,23853160,23971487,24058653,24201511,24310349,24379310,24400644,24368435,24377768,24336403,24258888,24168929,24082591,23926326,23789498,23658752,23516463,23355677,23194568,23017797,22835231,22664417,
Bangladesh,BGD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,186.1,181.4,177.2,173.3,169.9,167,164.6,162.8,161.3,160.4,159.6,159,158.3,157.5,156.5,155,153,150.7,148,145.1,142.2,139.1,135.9,132.6,129.3,125.9,122.4,118.6,114.7,110.8,106.8,102.8,98.7,94.7,90.6,86.7,82.8,78.8,74.9,71.2,67.7,64.3,61.2,58.3,55.5,52.8,50.3,47.8,45.4,43.2,41.1,39.2,37.3,35.6,34.1,32.6,31.1,29.8,28.5,27.3,
Bangladesh,BGD,"International migrant stock, total",SM.POP.TOTL,661411,,,,,685166,,,,,726989,,,,,768579,,,,,804526,,,,,842155,,,,,881617,,,,,934735,,,,,987853,,,,,1166700,,,,,1345546,,,,,1422805,,,,,
Bangladesh,BGD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78999996185303,,,,6.55999994277954,,,6.98000001907349,,,9.71000003814697,8.47999954223633,,,
Bangladesh,BGD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4479955856664,20.5724684869554,20.7280205692559,20.9101845833226,21.1099442352976,21.3387243747448,21.543167231249,21.7808002094897,22.022334801188,22.2725172698048,22.5114953603978,22.7075734269102,22.9130306321474,23.1166792744018,23.3254039408787,23.5454420431958,23.7404036476461,24.2552404868556,24.7879538139862,25.3144893640075,25.8302893893332,26.3206838666808,26.8075441766421,27.2885863147893,27.7669525537482,28.2609099930367,28.7483939126838,30.1741542878409,30.3646242460439,30.5146512175226,
Bangladesh,BGD,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4499969482422,,,,85.8399963378906,,,86.1500015258789,,,82.1999969482422,86.5100021362305,,,
Bangladesh,BGD,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,,,,,,,36.08768,,,,,,,
Bangladesh,BGD,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,,,,,,,,,,33.33,,,,,,,
Bangladesh,BGD,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.82,,,,,,,41.15,,,,,,,
Bangladesh,BGD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,68.4599990844727,68.4000015258789,68.3600006103516,68.2399978637695,68.120002746582,67.9700012207031,67.75,67.5,67.1500015258789,66.75,66.4100036621094,65.9899978637695,65.5299987792969,64.9199981689453,64.2300033569336,63.7299995422363,63.25,62.8199996948242,62.3400001525879,61.9199981689453,61.5099983215332,61.1699981689453,60.9000015258789,60.6800003051758,60.5999984741211,60.5,59.8800010681152,59.2700004577637,
Bangladesh,BGD,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.35,,,,,,,,,,34.13,,,,,,,
Bangladesh,BGD,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10586739,20.08393288,21.81853294,23.22631264,25.27355957,29.41243935,32.80199814,36.84738541,38.95906067,41.9072113,46.15510941,51.41971207,54.8587532,57.12009048,62.30718994,67.72548676,69.28764343,74.4861908,83.87961578,,
Bangladesh,BGD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00194621,1.98674393,2.15190268,2.19150281,2.21405101,2.27546501,2.32201099,2.38769174,2.34595656,2.4033823,2.49591565,2.56593657,2.57301211,2.50334787,2.49601078,2.46311474,2.31178045,2.27522182,2.3428061,,
Bangladesh,BGD,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,28,30,32,40,47,47,47,50,47,47,51,55,56,60,64,69,75,81,
Bangladesh,BGD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8,,,,61.5,61.2,60.6,56.1,58,55.2,54,53.6,50.7,49.5,42.4,43.2,41,38.9,42.8,37.3,37.9,41.3,,,,36.7,,35.1,32.8,,,,21.9,,
Bangladesh,BGD,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,
Bangladesh,BGD,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,3.02,,,,2.91,,
Bangladesh,BGD,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,254.1,248,242.2,236.9,232.1,228.1,224.8,222.2,220.2,219,218,217.4,216.8,215.8,214.7,212.9,210.6,207.6,204.2,200.3,196.1,191.6,186.8,181.8,176.4,170.6,164.5,158.3,152.3,146.1,140.1,134.1,128.2,122.2,116.3,110.4,104.5,98.9,93.4,88,82.9,78.1,73.5,69.2,65.2,61.3,57.8,54.5,51.3,48.5,45.9,43.5,41.2,39.1,37.1,35.2,33.4,31.7,30.1,28.6,
Bangladesh,BGD,Number of deaths ages 10-14 years,SH.DTH.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21112,30260,20668,20676,20861,21024,20599,19113,16890,14651,12805,11696,11523,12119,13091,14057,14707,14825,14381,13556,12551,11465,10507,9752,9224,8957,8921,9196,9629,10063,
Bangladesh,BGD,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,,,,,
Bangladesh,BGD,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5742568969727,86.9609527587891,88.0121612548828,87.1211471557617,98.528923034668,98.2145462036133,,,,91.867301940918,,,81.0479431152344,
Bangladesh,BGD,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040389999747276,0.04228999838233,0.052260000258684,0.058260001242161,0.100749999284744,0.106190003454685,0.116690002381802,0.12873999774456,0.139219999313354,
Bangladesh,BGD,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6572608947754,33.572151184082,34.1230316162109,32.9510116577148,33.0434112548828,35.2192001342773,36.2117004394531,,,42.1416511535645,52.7414207458496,53.8106498718262,56.0581817626953,56.1815605163574,54.8702697753906,54.8245315551758,,,,,,54.102668762207,
Bangladesh,BGD,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,,,24.06694,,,,,,22.34147,23.75841,,,25.97136,,27.73043,28.90528,29.08716,26.77236,26.12482,27.43812,,,,,,,,36.31324,37.41274,38.4303,37.49703,34.36736,31.07824,27.37356,23.92315,25.04719,25.24427,27.0682,28.16376,28.33145,30.62493,32.23697,35.20296,,,36.192,33.98251,35.09524,,
Bangladesh,BGD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.494270324707,52.9633712768555,54.9888000488281,59.4272613525391,60.583179473877,60.7983207702637,56.2092208862305,54.1523895263672,54.0037384033203,54.862190246582,,57.0409812927246,55.4867782592773,60.0886383056641,,69.8033905029297,,,79.3598709106445,80.4359664916992,87.9658737182617,,
Bangladesh,BGD,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8101387023926,49.8885612487793,55.1514511108398,52.1748886108398,54.8094482421875,,59.7681083679199,,,,46.8517417907715,47.9660110473633,49.242359161377,,,
Bangladesh,BGD,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99635,94.1881,94.52373,94.80267,92.83338,,,,,,,,,,
